,Date,AAPL.O,GLD,GM,IVV,SHY.O,SP500
292,2018/11/23,-0.025726918,-0.000777101,0.010632445,-0.006199881,-0.0002405,-0.006576468
293,2018/11/26,0.013433081,-0.001123547,0.046760353,0.015558113,0.000120257,0.015413016
294,2018/11/27,-0.002178525,-0.005984666,-0.025828716,0.003149376,0.000120243,0.003256395
295,2018/11/28,0.037731825,0.003733778,0.007061409,0.023074431,0.000360642,0.022714008
296,2018/11/29,-0.007711764,0.003115267,-0.00515535,-0.002026416,0.000240356,-0.002185498
297,2018/11/30,-0.005417041,-0.001729506,0.031859206,0.006966657,0.000360425,0.008137594
298,2018/12/3,0.034345698,0.007501652,0.013089192,0.012049415,-0.000813484,0.010881931
299,2018/12/4,-0.044985594,0.006080608,-0.05149864,-0.031921829,0.000722282,-0.032900209
300,2018/12/6,-0.011212092,0.00017075,-0.012121361,-0.002608617,0.000962232,-0.001523348
301,2018/12/7,-0.036308292,0.008077245,-0.028699228,-0.023148665,0.001081406,-0.023596383
302,2018/12/10,0.006566323,-0.003477969,-0.00781367,0.001504891,0,0.001760644
303,2018/12/11,-0.005735758,-0.001190375,0.00781367,0.000187952,-0.000961192,-0.000356432
304,2018/12/12,0.00278329,0.002124677,0.028138847,0.005397921,-0.000120214,0.005404856
305,2018/12/13,0.01088086,-0.002209758,-0.016104318,-0.000935051,0.000961307,-0.000199939
306,2018/12/14,-0.032520774,-0.004006996,-0.00028486,-0.018277074,0.00054033,-0.019271179
307,2018/12/17,-0.009349834,0.006895698,-0.012614846,-0.020435503,0.001019827,-0.020992281
308,2018/12/18,0.012908879,0.002372681,0.006900545,-0.000117355,0.000584492,8.64084E-05
309,2018/12/19,-0.031688485,-0.006112592,0.00085923,-0.015295158,0.00024001,-0.015515478
310,2018/12/20,-0.025558486,0.015295857,-0.019075723,-0.017269095,-0.000119998,-0.015897793
311,2018/12/21,-0.039672259,-0.004370489,-0.038369019,-0.020744751,0.00071977,-0.020803201
312,2018/12/24,-0.026214702,0.010890616,-0.018669249,-0.026169874,0.000839077,-0.027486566
313,2018/12/26,0.068052567,-0.003004008,0.034910208,0.047884127,-0.000959003,0.048403239
314,2018/12/27,-0.006510938,0.007576109,0.013041086,0.009603674,0.001078813,0.008526178
315,2018/12/28,0.000512197,0.004055793,-0.001178551,-0.001631795,0.00143661,-0.001242319
316,2018/12/31,0.009618828,0.001568239,-0.013953024,0.009102949,0.00035883,0.008456583
317,2019/1/2,0.001140468,0.000659576,0.005664049,0.000437089,0.000119581,0.00126772
318,2019/1/3,-0.104924384,0.009025332,-0.042197792,-0.025305584,0.0020307,-0.025068276
319,2019/1/4,0.041803298,-0.008119124,0.032939849,0.034558685,-0.002150282,0.033759378
320,2019/1/7,-0.0022283,0.003452531,0.030435205,0.006708144,-0.000717789,0.006985976
321,2019/1/8,0.018883647,-0.002711699,0.013011605,0.009804382,-0.000598552,0.009648598
322,2019/1/9,0.01683918,0.00639766,0.010573037,0.004635182,0.00047887,0.004089652
323,2019/1/10,0.003191042,-0.005904076,-0.012873873,0.003923082,0.000119682,0.004508268
324,2019/1/11,-0.009866459,0.001725626,0.068167116,-0.000537552,0.000598193,-0.000146354
325,2019/1/14,-0.015151304,0.002378122,0.012827541,-0.004851014,0,-0.005271432
326,2019/1/15,0.020260039,-0.001721524,-0.002925145,0.010748251,0.000358744,0.010664642
327,2019/1/16,0.012142612,0.00319476,0.003190643,0.002631029,-0.000239149,0.002219502
328,2019/1/17,0.005920223,-0.001309436,0.015540942,0.007322705,-0.000119596,0.007562783
329,2019/1/18,0.006140482,-0.008966457,0.009106346,0.013293474,-0.000837571,0.013096913
330,2019/1/22,-0.022701865,0.003546834,-0.011985553,-0.013406889,0.000837571,-0.014258454
331,2019/1/23,0.004036201,-0.001400734,-0.012661736,0.001435642,-0.000239234,0.002200471
332,2019/1/24,-0.007957775,-0.001567851,0.012923825,0.000981095,0.00083707,0.001374732
333,2019/1/25,0.032599679,0.014511425,0.012500163,0.008861578,-0.000717446,0.008452894
334,2019/1/28,-0.009297653,0.003493808,-0.004669269,-0.008069857,0.00011961,-0.007877809
335,2019/1/29,-0.010418771,0.005580958,0.000259977,-0.001395358,0.000478297,-0.001457271
336,2019/1/30,0.066101012,0.005710395,0.015987963,0.015911681,0.001314139,0.015429592
337,2019/1/31,0.007175405,0.000481078,-0.001792345,0.008580252,0.000835372,0.008560631
338,2019/2/1,0.000480538,-0.002006019,-0.006169685,0.000552232,-0.001167173,0.000898232
339,2019/2/4,0.028009055,-0.004346783,0.003860512,0.007151401,0,0.006753349
340,2019/2/5,0.01696477,0.002578152,0.009459357,0.00426642,0,0.004697431
341,2019/2/6,0.000344412,-0.006781876,0.0154024,-0.001493,0.000478469,-0.002226973
342,2019/2/7,-0.019121041,0.002427382,-0.032080144,-0.009446467,0.000717274,-0.009401172
343,2019/2/8,0.001169317,0.003791091,0.001292825,0.001103022,0.000358444,0.000676034
344,2019/2/11,-0.005767436,-0.004923137,-0.001810423,0.000551055,-0.000358444,0.000708791
345,2019/2/12,0.008580212,0.00210135,0.010301405,0.01291753,-0.00011951,0.012807878
346,2019/2/13,-0.004163374,-0.003963925,-0.000768935,0.003040836,-0.00071736,0.003019414
347,2019/2/14,0.003636581,0.005577349,-0.002824498,-0.00227976,0.001314767,-0.002655146
348,2019/2/15,-0.002227303,0.005947136,0.005129532,0.011275539,-0.000477897,0.010819962
349,2019/2/19,0.002988138,0.015109631,0.011193198,0.001396073,0.00071676,0.001497653
350,2019/2/20,0.006414764,-0.001737894,0.010568795,0.001929813,-0.000179142,0.001775555
351,2019/2/21,-0.005654508,-0.011370536,-0.008294631,-0.003146793,-0.000298641,-0.003532645
352,2019/2/22,0.011103797,0.003592101,0.009295382,0.005749708,0.000716589,0.006390624
353,2019/2/25,0.007258096,-0.001036393,0.003743921,0.001565614,-0.000119396,0.001231038
354,2019/2/26,0.000573789,0.001673641,-0.000747664,-0.000746919,0.000477498,-0.000790696
355,2019/2/27,0.003092786,-0.007112349,-0.002746226,-0.000498256,-0.00023872,-0.00054419
356,2019/2/28,-0.00988457,-0.00562974,-0.01308524,-0.002102526,-0.000238777,-0.002829546
357,2019/3/1,0.01045626,-0.017163963,0.001265663,0.00707395,-0.000664818,0.006871674
358,2019/3/4,0.005016828,-0.002628986,-0.007108433,-0.004081856,0.000239378,-0.003888149
359,2019/3/5,-0.00182139,0.001315357,0.000764039,-0.00128123,0.000119667,-0.001132118
360,2019/3/6,-0.00577062,-0.000904122,-0.015651378,-0.006395049,0.000717703,-0.006545491
361,2019/3/7,-0.011642112,-0.000822639,-0.006485948,-0.008096919,0.00083667,-0.008158904
362,2019/3/8,0.002373991,0.010886132,-0.00131527,-0.002025464,0.000358359,-0.002134014
363,2019/3/11,0.034055763,-0.00489637,0.01644731,0.014414081,-0.000238892,0.014559543
364,2019/3/12,0.01117268,0.006035415,0,0.003526838,0.000358316,0.002948976
365,2019/3/13,0.00441234,0.006968669,0.00464997,0.006910633,0.00011941,0.006925582
366,2019/3/14,0.011055279,-0.011614344,-0.020044925,-0.00049456,0.000238777,-0.00086842
367,2019/3/15,0.012924338,0.004564357,0.001051248,0.004477435,0.000358059,0.004972519
368,2019/3/18,0.010156713,0.000569083,-0.002366865,0.003967075,-0.000238692,0.003699111
369,2019/3/19,-0.007956256,0.002759518,0.007606594,0.000455381,-0.000119367,-0.000130615
370,2019/3/20,0.008700581,0.006463102,-0.033748387,-0.00357997,0.001431469,-0.002948666
371,2019/3/21,0.036168326,-0.004034541,0.009414999,0.011158794,0,0.01079405
372,2019/3/22,-0.020925817,0.002342016,-0.024665839,-0.019058932,0.001667461,-0.019156854
373,2019/3/25,-0.012164767,0.007633932,0.008471153,-0.000889569,0.001070473,-0.000839425
374,2019/3/26,-0.010385415,-0.004975534,0.003259987,0.007271212,-0.000118885,0.007157105
375,2019/3/27,0.008953852,-0.005243005,-0.007076785,-0.004888946,0.000831897,-0.004655199
376,2019/3/28,0.001325592,-0.014253957,0.012216794,0.003934292,-0.0001188,0.003583117
377,2019/3/29,0.006496445,0.000901972,0.001078749,0.006593237,-0.000594212,0.00671172
378,2019/4/1,0.006768304,-0.003941863,0.017633372,0.011495383,-0.001025478,0.011502182
379,2019/4/2,0.014432063,0.003695951,0.001323277,0.000243153,0.000476815,1.74385E-05
380,2019/4/3,0.006831575,-0.001476742,0.015223391,0.001804428,-0.000476815,0.002146103
381,2019/4/4,0.001738953,0.002541923,0.010365472,0.002389322,0.000238436,0.002082469
382,2019/4/5,0.006671954,-0.001065181,0.003859518,0.00455503,-0.000119211,0.004625684
383,2019/4/8,0.015613513,0.004335562,0.003076926,0.001101132,-0.000238464,0.001046902
384,2019/4/9,-0.003003005,0.005210465,-0.005133481,-0.005172069,0.000119239,-0.006085953
385,2019/4/10,0.005598335,0.003080917,0.009986,0.003278748,0.000834277,0.003471834
386,2019/4/11,-0.008359035,-0.012872917,0.002036142,-6.89E-05,-0.000595841,3.80851E-05
387,2019/4/12,-0.000402192,-0.000984494,0.009615459,0.006731257,-0.000596196,0.006587632
388,2019/4/15,0.001808591,-0.001889661,-0.00353179,-0.000821805,0.000119268,-0.000629624
389,2019/4/16,0.000100381,-0.009004232,0.002271868,0.000753347,-0.000119268,0.000509235
390,2019/4/17,0.01928585,-0.001910379,0.0082863,-0.002639202,0.00035776,-0.002276364
391,2019/4/18,0.003587316,0.000747974,0.007722046,0.002159865,0.000238436,0.00157782
392,2019/4/22,0.00328118,0,-0.020050797,0.00102687,0.000119197,0.001011526
393,2019/4/23,0.014320285,-0.002079089,0.008319725,0.008652164,0.000476644,0.008802364
394,2019/4/24,-0.001543508,0.002909516,-0.002765558,-0.002105049,0.000595486,-0.002194192
395,2019/4/25,-0.009116541,0.000829738,-0.01547665,-0.000611974,0,-0.000369015
396,2019/4/26,-0.004785399,0.006613234,0.014469094,0.004851496,0.001070982,0.004674363
397,2019/4/29,0.001516226,-0.004459132,0.00828214,0.001082434,-0.000356867,0.001070899
398,2019/4/30,-0.01944396,0.003057475,-0.026850651,0.000506988,0.000713606,0.000950948
399,2019/5/1,0.047918893,-0.006622541,-0.005148017,-0.007257467,-0.000875856,-0.007530413
400,2019/5/2,-0.006528963,-0.003827915,-0.012987196,-0.001839676,-0.000476985,-0.002126258
401,2019/5/3,0.012354636,0.005902174,0.014276686,0.00933365,0.00035776,0.009592171
402,2019/5/6,-0.01556322,0.001325271,-0.018468466,-0.003756922,0.000595983,-0.00448104
403,2019/5/7,-0.027327027,0.003305515,0.011485378,-0.017065786,0.000476531,-0.016649515
404,2019/5/8,0.000197161,-0.002478111,-0.008339897,-0.001346151,-0.000119111,-0.001606671
405,2019/5/9,-0.010802345,0.002395606,-0.016625267,-0.002767019,0.000595415,-0.003026016
406,2019/5/10,-0.013896429,0.001895891,0.008215231,0.004423563,0.000238067,0.003713418
407,2019/5/13,-0.059876854,0.010159858,-0.035732478,-0.025140989,0.001189485,-0.024426545
408,2019/5/14,0.01570629,-0.001713377,0.013043663,0.008871423,0,0.00798406
409,2019/5/15,0.011908039,-0.000571779,0.008869834,0.005975383,0.000713013,0.005821977
410,2019/5/16,-0.004409456,-0.007216103,0.000267559,0.00877579,-0.000594142,0.00885592
411,2019/5/17,-0.005698021,-0.007102772,-0.010217889,-0.005749332,0.000237699,-0.005854424
412,2019/5/20,-0.03176918,-8.29E-05,-0.00081114,-0.006691319,-0.000475455,-0.006772241
413,2019/5/21,0.018989453,-0.002323652,0.004318495,0.008703881,-0.000475681,0.008459905
414,2019/5/22,-0.020684045,-0.000997506,-0.043485112,-0.002881296,0.000475681,-0.002828362
415,2019/5/23,-0.017217068,0.007704773,-0.01188469,-0.01255898,0.001781791,-0.011985682
416,2019/5/24,-0.003847982,0.001072298,-0.000284698,0.002461237,-0.000356104,0.00135262
417,2019/5/28,-0.004143343,-0.003882217,-0.007717632,-0.009456002,0.000830713,-0.008410891
418,2019/5/29,-0.004780527,0.000330989,-0.001723148,-0.00654434,0.000118617,-0.006935956
419,2019/5/30,0.005173201,0.006761239,0.000861945,0.00224555,0.000829925,0.002096241
420,2019/5/31,-0.018281631,0.013386862,-0.043434057,-0.012791976,0.002130935,-0.013283188
421,2019/6/3,-0.010161697,0.014329661,0.01073996,-0.003323222,0.001874732,-0.002769032
422,2019/6/4,0.035930651,0.000319668,0.058492835,0.021689408,-0.000709891,0.021205902
423,2019/6/5,0.016014479,0.002553668,0.003073916,0.008531693,0.000473317,0.008128769
424,2019/6/6,0.014574981,0.003262386,-0.007562002,0.006647797,-0.000591681,0.00611681
425,2019/6/7,0.026268927,0.005624445,0.008489015,0.010096715,0.001064774,0.010442945
426,2019/6/10,0.012698417,-0.010003259,0.014545711,0.004580923,-0.00094641,0.004649257
427,2019/6/11,0.011513073,-0.001197557,0.005262441,-0.000171836,-0.000355135,-0.000349938
428,2019/6/12,-0.003187663,0.005179088,-0.014749119,-0.002271008,0.000828451,-0.002039698
429,2019/6/13,-0.000206005,0.00610072,0.00976434,0.004571162,0.001064144,0.004089078
430,2019/6/14,-0.007288926,-0.000316006,-0.010044727,-0.00126958,-0.000354589,-0.001612842
431,2019/6/17,0.005948858,-0.000632311,0.013370673,0.000918874,-0.000472981,0.000931336
432,2019/6/18,0.023246191,0.005047329,0.01537647,0.009309743,0.000118266,0.009670463
433,2019/6/19,-0.00292693,0.006038997,0.002177464,0.002697674,0.002126404,0.00298073
434,2019/6/20,0.008003466,0.024866146,0.004882028,0.009435633,0.000471921,0.009427615
435,2019/6/21,-0.003415029,0.00661373,-0.001082837,-0.001521324,-0.000471921,-0.001260026
436,2019/6/24,-0.001006644,0.014741543,0.001082837,-0.001015503,0.000589866,-0.001733435
437,2019/6/25,-0.01527367,0.001939286,0.019293203,-0.009733265,0.000235849,-0.009541702
438,2019/6/26,0.021398495,-0.009207686,0.011871924,-0.00112919,-0.001179802,-0.001234746
439,2019/6/27,-0.000300345,-0.000978142,0.004970579,0.004100047,0.000826007,0.003815923
440,2019/6/28,-0.009153612,0.002706362,0.005465206,0.004999755,0,0.005740912
441,2019/7/1,0.018174581,-0.019559414,0.005693597,0.00868146,-0.000637771,0.007642996
442,2019/7/2,0.005837555,0.021134749,-0.010637018,0.003056001,0.000591051,0.00292387
443,2019/7/3,0.008252736,0.001647694,-0.004705891,0.007516195,0.000236323,0.007643076
444,2019/7/5,-0.000880971,-0.01121282,0.008870395,-0.001265444,-0.002010526,-0.001807482
445,2019/7/8,-0.020829448,-0.00645335,-0.007037694,-0.005178329,-0.000473653,-0.004847186
446,2019/7/9,0.006080864,0.00349757,-0.003931338,0.00160648,-0.000355387,0.001235816
447,2019/7/10,0.009840117,0.01566415,0.000525072,0.004571017,0.001775674,0.004500485
448,2019/7/11,-0.007309035,-0.008479396,0.008624122,0.00176276,-0.000473205,0.002282672
449,2019/7/12,0.007653413,0.00623523,0.020093412,0.00517054,0.000118322,0.004609499
450,2019/7/15,0.009351124,0,0.003818256,-9.92E-05,0.000236602,0.000175844
451,2019/7/16,-0.00346587,-0.008498528,0.001776876,-0.003378046,-0.000354925,-0.003409581
452,2019/7/17,-0.005639343,0.016331174,-0.00687113,-0.006523354,0.000946186,-0.006552626
453,2019/7/18,0.011295687,0.014019266,-0.001021972,0.00389916,0.001181475,0.003575536
454,2019/7/19,-0.015040088,-0.014836958,0.009160369,-0.005837728,-0.001063264,-0.00619589
455,2019/7/22,0.022596799,-0.000148743,0.0095791,0.002272424,0.000118196,0.002824728
456,2019/7/23,0.007787378,-0.005668696,0.021100448,0.007117941,-0.000236407,0.006824165
457,2019/7/24,-0.000814352,0.005073502,0.004167183,0.004794269,0.000236407,0.004677164
458,2019/7/25,-0.00793865,-0.007095142,-0.003185106,-0.004827413,-0.000591121,-0.005276251
459,2019/7/26,0.003471891,0.00164757,0.000490677,0.006804545,0.000118252,0.007360474
460,2019/7/29,0.009295261,0.006637605,-0.002209946,-0.001812221,0,-0.001617377
461,2019/7/30,-0.004301493,0.003339397,-0.006164488,-0.002443455,0.000118238,-0.002581972
462,2019/7/31,0.020198876,-0.013199789,-0.002228551,-0.010802651,-0.000118238,-0.01094519
463,2019/8/1,-0.021876688,0.023738226,-0.004721092,-0.009097839,0.002834138,-0.009039587
464,2019/8/2,-0.021385225,-0.003819322,-0.009258167,-0.00710735,0.000236211,-0.007309385
465,2019/8/5,-0.053767731,0.013885052,-0.01954625,-0.030520136,0.002005545,-0.030230162
466,2019/8/6,0.018753432,0.008095454,0.001792804,0.01325352,0.000471309,0.012933014
467,2019/8/7,0.010302081,0.015075483,0.00790115,0.000967118,0.000117793,0.000766596
468,2019/8/8,0.021816156,0.005022115,0.017864357,0.019216237,-0.000353419,0.018588426
469,2019/8/9,-0.008243093,-0.003321675,-0.012294723,-0.006523535,-0.00058931,-0.00663853
470,2019/8/12,-0.002540664,0.009651701,-0.019116168,-0.012174988,0.001060508,-0.012393826
471,2019/8/13,0.04147621,-0.005977304,0.00385258,0.015306159,-0.001178412,0.015018306
472,2019/8/14,-0.030217008,0.006818288,-0.047778116,-0.029939465,0.001237296,-0.029730363
473,2019/8/15,-0.004993953,0.006632945,-0.019549903,0.002587685,0.002176279,0.002461237
474,2019/8/16,0.023320673,-0.006422809,0.014427908,0.01469901,-0.000117516,0.014323116
475,2019/8/19,0.018472398,-0.011765256,0.009682701,0.011938909,-0.001058263,0.012033185
476,2019/8/20,4.75E-05,0.00776511,-0.010764367,-0.007783469,0.000705633,-0.007946252
477,2019/8/21,0.010780246,-0.003169352,0.004319661,0.008157459,-0.000940955,0.008213006
478,2019/8/22,-0.00084686,-0.002542733,0.003764457,-0.000373991,-0.00047081,-0.00050621
479,2019/8/23,-0.04732273,0.019400405,-0.032736147,-0.026184016,0.001646865,-0.026288936
480,2019/8/26,0.018820979,0.000138715,0.005255164,0.011074003,-0.000470256,0.010923191
481,2019/8/27,-0.011347985,0.009525196,-0.009980676,-0.00383944,0.000352713,-0.003208332
482,2019/8/28,0.006688009,-0.002820488,0.015208367,0.006735195,0.000235073,0.006524141
483,2019/8/29,0.016790089,-0.007190296,0.012815445,0.012928119,-0.000470201,0.012607435
484,2019/8/30,-0.001292639,-0.002570606,0.004864874,-3.40E-05,0.000352671,0.000642621
485,2019/9/3,-0.014670662,0.013817146,-0.004864874,-0.006340786,0.000778082,-0.006923029
486,2019/9/4,0.016824133,0.006224157,0.035399571,0.011391388,0.00082319,0.010783722
487,2019/9/5,0.019362927,-0.02429381,0.022496101,0.013000066,-0.002235953,0.012925923
488,2019/9/6,-9.38E-05,-0.008559654,0.001290156,0.000667267,0.000117806,0.000910204
489,2019/9/9,0.004258014,-0.003741489,0.02041929,0.000466822,-0.001060758,-9.40048E-05
490,2019/9/10,0.011743816,-0.008594719,0,-6.67E-05,-0.001652308,0.000322266
491,2019/9/11,0.031300109,0.006045323,-0.00303644,0.007208495,0,0.007203659
492,2019/9/12,-0.002261153,0.002054189,-0.009932592,0.003172508,-0.000236267,0.002874971
493,2019/9/13,-0.01962334,-0.008313545,-0.005389465,-0.000693127,-0.001655434,-0.000724618
494,2019/9/16,0.005243372,0.008313545,-0.043387902,-0.002942881,0.000828059,-0.003140536
495,2019/9/17,0.003631416,0.001979359,0.028611223,0.002414461,0.000472869,0.002578429
496,2019/9/18,0.009335536,-0.006305146,-0.002876947,0.000726504,-0.000591121,0.000342624
497,2019/9/19,-0.008158159,0.004042702,-0.010531956,-0.000132052,0.000118252,1.9955E-05
498,2019/9/20,-0.014725927,0.011751182,-0.010911619,-0.005528809,0.001063641,-0.004907609
499,2019/9/23,0.00453661,0.005580761,-0.003484791,0.000531032,0.000590423,-9.69276E-05
500,2019/9/24,-0.004766279,0.00527303,-0.012701157,-0.007952765,0.001061884,-0.008452012
501,2019/9/25,0.015272344,-0.018719552,0.00920418,0.005630985,-0.001298012,0.006139679
502,2019/9/26,-0.005171018,-0.000282068,0.013383497,-0.002007428,0.000472199,-0.002431871
503,2019/9/27,-0.004877947,-0.005161758,-0.005064652,-0.005339256,0.000589936,-0.005330508
504,2019/9/30,0.02326264,-0.015647088,0.001602137,0.005104793,0.000471698,0.005034927
505,2019/10/1,0.002764403,0.005457823,-0.037237622,-0.012166707,0.001119392,-0.01233413
506,2019/10/2,-0.025387453,0.011606097,-0.040406683,-0.018065979,0.001061008,-0.018065441
507,2019/10/3,0.008458825,0.00452042,0.008613318,0.008286533,0.002118645,0.007940382
508,2019/10/4,0.027646179,0,-0.002003148,0.01353624,-0.000117585,0.014116742
509,2019/10/7,0.00022023,-0.008563696,-0.004593749,-0.004503063,-0.001058886,-0.004488362
510,2019/10/8,-0.011784126,0.00870463,-0.025354702,-0.015594858,0.000588408,-0.015683167
511,2019/10/9,0.011651994,0.00091559,0.007644848,0.00943387,-0.000588408,0.00906335
512,2019/10/10,0.013388369,-0.008767644,0.015116567,0.007042882,-0.001177856,0.006395209
513,2019/10/11,0.026250703,-0.005554779,0.025916302,0.00991844,-0.000943285,0.010879533
514,2019/10/14,-0.001440434,0.003991168,-0.001969889,-0.000671614,0.000117959,-0.001388042
515,2019/10/15,-0.002334516,-0.006995032,0.021182509,0.009794332,-0.000235933,0.009906435
516,2019/10/16,-0.004045227,0.005713893,0.010698223,-0.001831228,0.000471809,-0.002001548
517,2019/10/17,0.003875231,0.001423386,-0.012630591,0.002795436,0,0.002759019
518,2019/10/18,0.004791292,-0.00106735,-0.000552792,-0.004362965,0.000353711,-0.003927046
519,2019/10/21,0.017194083,-0.004781454,-0.006657445,0.007150608,-0.000471643,0.006848107
520,2019/10/22,-0.002289426,0.002928678,0.010520584,-0.00348577,0.000353753,-0.003575056
521,2019/10/23,0.013329667,0.002351015,0.008228242,0.002889072,-0.000117904,0.002843094
522,2019/10/24,0.001643521,0.00709072,-0.02181503,0.001789028,0,0.001918598
523,2019/10/25,0.012241054,0.002328947,0.025359683,0.003964195,-0.000589727,0.004064426
524,2019/10/28,0.009967195,-0.008637222,-0.00272554,0.005589178,-0.000354003,0.005565862
525,2019/10/29,-0.023399532,-0.00277689,0.041956722,-0.000327912,0.000236016,-0.000832742
526,2019/10/30,-0.000123317,0.00547518,-0.007882332,0.003143524,0.000589797,0.003248048
527,2019/10/31,0.022357746,0.009948927,-0.019982016,-0.002946764,0.001767305,-0.003027452
528,2019/11/1,0.027985496,0.000912313,0.02156346,0.009724021,-0.000593996,0.009615979
529,2019/11/4,0.006545648,-0.002880126,0.011000635,0.003759768,-0.000708132,0.003697211
530,2019/11/5,-0.001437927,-0.016312418,-0.004176461,-0.001197702,-0.000708634,-0.001186434
531,2019/11/6,0.000427708,0.004281134,0.00495761,0.000453353,0.000590563,0.000702279
532,2019/11/7,0.011441065,-0.015643258,0.00182031,0.003554927,-0.001181475,0.002726407
533,2019/11/8,0.002733031,-0.006384698,0.004665638,0.002223476,0.00011821,0.002557356
534,2019/11/11,0.007887624,-0.002404811,0.001292157,-0.001642962,0.000236379,-0.001964373
535,2019/11/12,-0.000915751,0.00269591,-0.003363087,0.001707337,0.000118168,0.001563398
536,2019/11/13,0.009536003,0.003994051,-0.036953268,0.00054702,0.000472534,0.000711297
537,2019/11/14,-0.00694355,0.004194698,-0.010542063,0.001414427,0.000944399,0.000836743
538,2019/11/15,0.011809373,-0.002529177,0.002442666,0.007393098,-0.000354045,0.007666003
539,2019/11/18,0.005029474,0.002962109,-0.007345972,0.000446315,0.000472032,0.000503004
540,2019/11/19,-0.00303718,0.00050485,-0.006575366,-0.000223132,-0.000117987,-0.000592739
541,2019/11/20,-0.011709736,0.000504595,-0.030702942,-0.003704891,0.000471865,-0.003763266
542,2019/11/21,-0.004493534,-0.005492137,-0.017441471,-0.001440946,-0.000471865,-0.001584031
543,2019/11/22,-0.000878215,-0.001885835,0.018857702,0.002144653,-0.000177007,0.002172574
544,2019/11/25,0.017381863,-0.004803153,0.013494723,0.007517874,0.000177007,0.007479299
545,2019/11/26,-0.007839335,0.004803153,0.002788624,0.001997369,0.000471865,0.002193123
546,2019/11/27,0.013342802,-0.005313934,0.006384477,0.004802689,-0.000589866,0.004165779
547,2019/11/29,-0.002205237,0.006184762,-0.003881347,-0.003758038,0.000353961,-0.004019317
548,2019/12/2,-0.01162957,-0.00050789,-0.003338901,-0.008419831,-0.000305166,-0.008668528
549,2019/12/3,-0.017990974,0.0095342,-0.009802627,-0.00691579,0.001417267,-0.006660172
550,2019/12/4,0.008787639,-0.001366759,0.007570483,0.006181657,-0.000472199,0.006303639
551,2019/12/5,0.014564469,0.000575705,-0.003077356,0.002105197,-0.000472422,0.001499152
552,2019/12/6,0.019132024,-0.009977669,0.006492613,0.00888218,-0.000354463,0.009094252
553,2019/12/9,-0.014099149,-0.000290698,-0.004512134,-0.002973086,0,-0.003167849
554,2019/12/10,0.005827435,0.002830704,-0.007660699,-0.001045843,-0.000472813,-0.001097555
555,2019/12/11,0.008493329,0.006861958,0.003695811,0.002533491,0.000827277,0.002903981
556,2019/12/12,0.002545047,-0.003533445,0.024111064,0.008817011,-0.000945515,0.008538608
557,2019/12/13,0.013501605,0.004468798,-0.012543718,0.000344801,0.001181754,7.25853E-05
558,2019/12/16,0.016973075,-7.19E-05,0.012820688,0.005756821,-0.000590702,0.007122392
559,2019/12/17,0.00196334,-0.000215789,0.00552335,0.005004942,0.000236323,0.000335215
560,2019/12/18,-0.002392218,7.19E-05,0.027168202,0.00211918,0.00011814,-0.000432354
561,2019/12/19,0.001000429,0.002586208,-0.001341022,0.0013673,0.000195279,0.004449309
562,2019/12/20,-0.002073429,0.001003944,-0.00026842,9.39E-05,0,0.004932641
563,2019/12/23,0.016186638,0.003077256,-0.01296965,6.26E-05,-0.00023663,0.000865757
564,2019/12/24,0.000950253,0.009387737,-0.005180652,0.004280521,0.000118322,-0.000195428
565,2019/12/26,0.019646039,0.007826587,-0.002737478,0.005100148,0.000354883,0.005115053
566,2019/12/27,-0.0003795,-0.000351235,0.002190581,0.000713189,0.000709388,3.3951E-05
567,2019/12/30,0.005917584,0.002105559,-0.003287674,0.000123981,0.000354505,-0.005797602
568,2019/12/31,0.007279968,0.00189122,0.004381168,0.005162538,-0.000118154,0.002941694
569,2020/1/2,0.022559879,0.007320932,0.021087562,-0.00018502,0.000472534,0.008343874
570,2020/1/3,-0.009769558,0.01318124,-0.028767248,-0.00541152,0.000826398,-0.00708491
571,2020/1/6,0.007936682,0.010434877,-0.013303966,0.002260938,-0.000354087,0.003527166
572,2020/1/7,-0.00471423,0.003927416,-0.01943997,0.009483414,0,-0.002807145
573,2020/1/8,0.015958316,-0.007529798,-0.014326893,-0.007721571,-0.000472311,0.004890437
574,2020/1/9,0.021018365,-0.005667672,0.012333442,0.003945143,0.000118099,0.006633244
575,2020/1/10,0.002258211,0.006008074,-0.012333442,-0.002741458,0.000236155,-0.002859307
576,2020/1/13,0.021139336,-0.00744717,0.009478744,0.005076543,-0.000118071,0.00695206
577,2020/1/14,-0.01359528,-0.000891908,0.004848149,0.006728883,0.000118071,-0.001515687
578,2020/1/15,-0.004294741,0.005817352,0,-0.002777822,0.000472144,0.001868409
579,2020/1/16,0.012448691,-0.00157077,0.011315538,0.006975674,0,0.008331742
580,2020/1/17,0.011010096,0.001843696,0.001405482,-0.001549328,0.000353961,0.003854706
581,2020/1/21,-0.006799963,0.001090959,-0.017283331,0.00224726,0.000235905,-0.002655477
582,2020/1/22,0.003563155,0.000340681,-0.002288985,0.008277243,0.000176892,0.000289046
583,2020/1/23,0.004804305,0.002245586,-0.000859722,0.003303802,0.000412626,0.001140314
584,2020/1/24,-0.002886095,0.005828549,-0.016476742,-0.002161254,0.000353544,-0.009083269
585,2020/1/27,-0.029846299,0.00680206,-0.026581601,0.000210327,0.001059884,-0.015855725
586,2020/1/28,0.027896613,-0.008966856,0.006860579,0.001231028,-0.000470921,0.01000335
